volcano,volcanoLabel,location
http://www.wikidata.org/entity/Q21831626,Cerro Tolar,Point(-67.292777777 -27.359166666)
http://www.wikidata.org/entity/Q21054853,Q21054853,Point(-86.816666666 12.6)
http://www.wikidata.org/entity/Q20529899,Q20529899,Point(145.66666667 16.35)
http://www.wikidata.org/entity/Q21589724,Q21589724,Point(37.14788 33.11738)
http://www.wikidata.org/entity/Q21472659,Sainte-Blanche,Point(139.89444 -66.68056)
http://www.wikidata.org/entity/Q21586480,Q21586480,Point(37.0925 33.1858)
http://www.wikidata.org/entity/Q20446939,Takawangha,Point(-178.006 51.873)
http://www.wikidata.org/entity/Q21591028,Q21591028,Point(37.175555555 33.100833333)
http://www.wikidata.org/entity/Q19960459,Mount Shindake,Point(130.215833333 30.438888888)
http://www.wikidata.org/entity/Q21834087,Volcán Santa María,Point(-69.3242 -36.3017)
http://www.wikidata.org/entity/Q19960459,Mount Shindake,Point(130.215833333 30.446944444)
http://www.wikidata.org/entity/Q21807290,Crater Jachcha Phia,Point(-68.75306 -18.60472)
http://www.wikidata.org/entity/Q20517059,Greater Ararat,Point(44.300380555 39.702761111)
http://www.wikidata.org/entity/Q21596961,Q21596961,Point(37.417777777 33.178055555)
http://www.wikidata.org/entity/Q21593949,Q21593949,Point(36.732222222 33.550277777)
http://www.wikidata.org/entity/Q21532108,Puy de Jume,Point(2.96556 45.84667)
http://www.wikidata.org/entity/Q21791896,Cerro Volcán,Point(-67.9425 -22.3283)
http://www.wikidata.org/entity/Q21807289,Crater Jiskha Phia,Point(-68.75361 -18.61528)
http://www.wikidata.org/entity/Q20858065,Volcán Congo,Point(-84.233333333 10.25)
http://www.wikidata.org/entity/Q21054856,Q21054856,Point(-86.1675 11.984722222)
http://www.wikidata.org/entity/Q21593951,Q21593951,Point(36.737777777 33.540555555)
http://www.wikidata.org/entity/Q21586598,Q21586598,Point(39.9737 35.7027)
http://www.wikidata.org/entity/Q20446896,Koniuji,Point(-175.13 52.22)
http://www.wikidata.org/entity/Q21544574,Dutton,Point(-162.276 55.183)
http://www.wikidata.org/entity/Q21836518,Volcán Negro,Point(-68.38 -27.099722222)
http://www.wikidata.org/entity/Q21054843,Volcán Chonco,Point(-87.05 12.704444444)
http://www.wikidata.org/entity/Q21586599,Q21586599,Point(39.773611111 35.643333333)
http://www.wikidata.org/entity/Q21832491,Cerro Volcán Overo,Point(-70.0202 -34.5734)
http://www.wikidata.org/entity/Q21593950,Q21593950,Point(36.730833333 33.541388888)
http://www.wikidata.org/entity/Q21586882,Tall al Jaynah,Point(36.783333333 32.7)
http://www.wikidata.org/entity/Q20043581,Mount Ondake,Point(128.84888056 32.656625)
http://www.wikidata.org/entity/Q21584843,Q21584843,Point(37.098333333 33.162222222)
http://www.wikidata.org/entity/Q21052591,Q21052591,Point(-86.653055555 12.378055555)
http://www.wikidata.org/entity/Q21470828,Seahorse,Point(163.3 -78.01667)
http://www.wikidata.org/entity/Q21544582,Iamalele,Point(150.53 -9.52)
http://www.wikidata.org/entity/Q21596969,Q21596969,Point(37.140277777 33.390833333)
http://www.wikidata.org/entity/Q21591900,Q21591900,Point(36.73 33.532777777)
http://www.wikidata.org/entity/Q21593515,Q21593515,Point(40.5648 35.6709)
http://www.wikidata.org/entity/Q21583690,Q21583690,Point(37.141666666 33.229444444)
http://www.wikidata.org/entity/Q21591864,Q21591864,Point(37.35303 33.20025)
http://www.wikidata.org/entity/Q21054839,Q21054839,Point(-86.295277777 12.233055555)
http://www.wikidata.org/entity/Q21586602,Q21586602,Point(39.4333 35.4975)
http://www.wikidata.org/entity/Q21054845,Q21054845,Point(-86.6675 12.489444444)
http://www.wikidata.org/entity/Q21591882,Q21591882,Point(37.325 33.469444444)
http://www.wikidata.org/entity/Q21544565,Chirippusan,Point(147.92 45.338)
http://www.wikidata.org/entity/Q21052305,Cerro de Asososca,Point(-86.675833333 12.453333333)
http://www.wikidata.org/entity/Q21832474,Cerro Volcán,Point(-68.4348 -27.7945)
http://www.wikidata.org/entity/Q20022257,San Diego,Point(-74.961 5.65)
http://www.wikidata.org/entity/Q21591913,Q21591913,Point(37.1573 33.3689)
http://www.wikidata.org/entity/Q21831894,Volcán Tres Picos,Point(-69.3584 -48.4362)
http://www.wikidata.org/entity/Q21583870,Q21583870,Point(37.1967 33.035)
http://www.wikidata.org/entity/Q21584543,Q21584543,Point(37.2917 33.5203)
http://www.wikidata.org/entity/Q21596979,Q21596979,Point(37.2559 33.4477)
http://www.wikidata.org/entity/Q21832475,Cerro Volcán,Point(-70.7905 -46.6619)
http://www.wikidata.org/entity/Q21832488,Cerro Volcán Grande,Point(-71.224444444 -47.031388888)
http://www.wikidata.org/entity/Q21591914,Q21591914,Point(37.150277777 33.385833333)
http://www.wikidata.org/entity/Q21652398,Mount Io,Point(130.85333 31.94667)
http://www.wikidata.org/entity/Q21532074,Puy de la Coquille,Point(2.96222 45.84194)
http://www.wikidata.org/entity/Q21831968,Cono Truncado,Point(-69.433333333 -48.533333333)
http://www.wikidata.org/entity/Q21837215,Escorial de la Media Luna,Point(-69.316666666 -36.233333333)
http://www.wikidata.org/entity/Q21596965,Q21596965,Point(37.3425 33.183888888)
http://www.wikidata.org/entity/Q21594939,Q21594939,Point(36.725833333 33.5075)
http://www.wikidata.org/entity/Q21594935,Q21594935,Point(36.7425 33.5075)
http://www.wikidata.org/entity/Q21584453,Q21584453,Point(36.983611111 33.2425)
http://www.wikidata.org/entity/Q21586973,Q21586973,Point(37.074722222 33.250555555)
http://www.wikidata.org/entity/Q21596971,Q21596971,Point(37.388333333 33.259444444)
http://www.wikidata.org/entity/Q21835816,Volcán El Planchon,Point(-70.5717 -35.22)
http://www.wikidata.org/entity/Q21013282,Dos Crateres,Point(-68.6 -25.6)
http://www.wikidata.org/entity/Q21594940,Q21594940,Point(36.721388888 33.5025)
http://www.wikidata.org/entity/Q21544561,Bouillante Chain,Point(-61.75 16.12)
http://www.wikidata.org/entity/Q21835677,Volcán Pihuel,Point(-69.405 -36.1042)
http://www.wikidata.org/entity/Q21583441,Q21583441,Point(36.016666666 33.2)
http://www.wikidata.org/entity/Q21591902,Q21591902,Point(36.9965 33.6189)
http://www.wikidata.org/entity/Q21054848,Q21054848,Point(-86.688333333 12.496111111)
http://www.wikidata.org/entity/Q21694919,Aknasar,Point(44.934166666 40.291083333)
http://www.wikidata.org/entity/Q21596966,Q21596966,Point(37.2209 33.0699)
http://www.wikidata.org/entity/Q21586153,Q21586153,Point(37.199722222 33.05)
http://www.wikidata.org/entity/Q21585183,Q21585183,Point(40.0084 35.6939)
http://www.wikidata.org/entity/Q21805655,Q21805655,Point(-67.7583 -22.0389)
http://www.wikidata.org/entity/Q21597044,Q21597044,Point(37.2 33.5)
http://www.wikidata.org/entity/Q21591868,Q21591868,Point(37.2953 33.1231)
http://www.wikidata.org/entity/Q21532096,Puy de Chaumont,Point(2.96972 45.82444)
http://www.wikidata.org/entity/Q21594936,Q21594936,Point(36.731111111 33.525277777)
http://www.wikidata.org/entity/Q21594934,Q21594934,Point(36.733888888 33.506111111)
http://www.wikidata.org/entity/Q21834347,Segundo Cono Truncado,Point(-69.3433 -48.5658)
http://www.wikidata.org/entity/Q20024722,Q20024722,Point(-86.96417 12.69348)
http://www.wikidata.org/entity/Q21054850,Q21054850,Point(-86.538611111 12.424722222)
http://www.wikidata.org/entity/Q21586903,Q21586903,Point(37.2272 33.5317)
http://www.wikidata.org/entity/Q21840766,Volcán Juncal,Point(-66.805 -24.7675)
http://www.wikidata.org/entity/Q21837839,Cerro Negro,Point(-68.4 -25.01667)
http://www.wikidata.org/entity/Q21837598,Cerro Morado,Point(-67.258055555 -27.347222222)
http://www.wikidata.org/entity/Q23873558,Volcán Reventador,Point(-77.67 -0.675555555)
http://www.wikidata.org/entity/Q23925905,"Rahah, Harrat ar",Point(36.17 27.8)
http://www.wikidata.org/entity/Q23678772,Batcha,Point(10.327777777 5.091666666)
http://www.wikidata.org/entity/Q23659778,Q23659778,Point(-109.383333333 -27.083333333)
http://www.wikidata.org/entity/Q23925914,Dugong,Point(-175.725 -15.431)
http://www.wikidata.org/entity/Q23925895,Yelia,Point(145.858 -7.05)
http://www.wikidata.org/entity/Q23754534,Maelifell,Point(-18.938 63.799)
http://www.wikidata.org/entity/Q23925918,Hydrographers Range,Point(148.33521 -8.96006)
http://www.wikidata.org/entity/Q23925885,Ruby,Point(145.57 15.62)
http://www.wikidata.org/entity/Q23925894,Yomba,Point(146.717 -4.883)
http://www.wikidata.org/entity/Q21960103,Kinrara Crater,Point(144.9135 -18.4147)
http://www.wikidata.org/entity/Q22701066,Volcán Quizapú,Point(-70.757222222 -35.637222222)
http://www.wikidata.org/entity/Q23925877,Srednii,Point(152.92 47.6)
http://www.wikidata.org/entity/Q23925866,Behm Canal-Rudyerd Bay,Point(-131.05 55.32)
http://www.wikidata.org/entity/Q23671133,Mbetpit,Point(10.713055555 5.517777777)
http://www.wikidata.org/entity/Q23925856,Endeavour Segment,Point(-129.1 47.95)
http://www.wikidata.org/entity/Q23871495,Volcán Santo Tomás,Point(-91.1325 -0.821666666)
http://www.wikidata.org/entity/Q23925884,Sand Mountain Field,Point(-121.93 44.38)
http://www.wikidata.org/entity/Q23925907,Nonda,Point(156.6 -7.67)
http://www.wikidata.org/entity/Q23925913,Doma Peaks,Point(143.15 -5.9)
http://www.wikidata.org/entity/Q22473823,Q22473823,Point(-68.466666666 -20.65)
http://www.wikidata.org/entity/Q23925881,South Sarigan Seamount,Point(145.78 16.58)
http://www.wikidata.org/entity/Q21842861,Volcán de Cochiquito,Point(-69.834722222 -36.738333333)
http://www.wikidata.org/entity/Q23925859,Inyo Craters,Point(-119.01666 37.6916)
http://www.wikidata.org/entity/Q23925869,Etorofu-Atosanupuri,Point(147.131 44.808)
http://www.wikidata.org/entity/Q23925898,West Eifel Volcanic Field,Point(6.85 50.17)
http://www.wikidata.org/entity/Q22496955,Merewether Crater,Point(-64.0082 58.0267)
http://www.wikidata.org/entity/Q23925902,Sessagara,Point(149.13 -9.48)
http://www.wikidata.org/entity/Q23678775,Bana,Point(10.329444444 5.143611111)
http://www.wikidata.org/entity/Q22459371,Cerro Mirador,Point(-72.73249 -42.32746)
http://www.wikidata.org/entity/Q23925882,Silver Lake,Point(-121.841 40.731)
http://www.wikidata.org/entity/Q22428713,Volcan Puntas Negras,Point(-67.5401 -23.7455)
http://www.wikidata.org/entity/Q21845462,Cerro Alumbrera,Point(-67.424166666 -26.1425)
http://www.wikidata.org/entity/Q23925910,Managlase Plateau,Point(148.33 -9.08)
http://www.wikidata.org/entity/Q23649179,Q23649179,Point(-17.833333333 28.582777777)
http://www.wikidata.org/entity/Q23925903,Samsari Volcanic Center,Point(43.7 41.542)
http://www.wikidata.org/entity/Q23925864,Middle Gobi,Point(106.7 45.28)
http://www.wikidata.org/entity/Q23925861,Lassen Volcanic Center,Point(-121.508 40.492)
http://www.wikidata.org/entity/Q23878791,Volcán La Cumbre,Point(-91.539444444 -0.371388888)
http://www.wikidata.org/entity/Q22428754,Q22428754,Point(-67.682777777 -23.363055555)
http://www.wikidata.org/entity/Q22428592,Volcan Karibumba,Point(29.366666666 0.357222222)
http://www.wikidata.org/entity/Q23925917,"Haylan, Jabal",Point(45.1 15.4)
http://www.wikidata.org/entity/Q23886072,Volcán Tungurahua,Point(-78.42444 -1.46667)
http://www.wikidata.org/entity/Q22693540,Prümscheid,Point(6.70179 50.16733)
http://www.wikidata.org/entity/Q23925857,Forecast Seamount,Point(143.92 13.4)
http://www.wikidata.org/entity/Q21841265,Pico Cónico Truncado,Point(-69.3 -48.75)
http://www.wikidata.org/entity/Q21842100,Volcán Elisabeth,Point(-69.7683 -48.31)
http://www.wikidata.org/entity/Q23925889,North Norfolk Plateau,Point(168.63333 -25.78333)
http://www.wikidata.org/entity/Q23925899,Traitor's Head,Point(169.238 -18.754)
http://www.wikidata.org/entity/Q23925911,Madilogo,Point(147.57 -9.2)
http://www.wikidata.org/entity/Q22428829,Q22428829,Point(-72.6126 -43.1132)
http://www.wikidata.org/entity/Q23925879,Stepovak Bay 3,Point(-160.002 55.929)
http://www.wikidata.org/entity/Q23925858,Haut Dong Nai,Point(108.2 11.6)
http://www.wikidata.org/entity/Q22472235,Cerro Tralihue,Point(-70.8983 -38.5092)
http://www.wikidata.org/entity/Q23925908,Niuatahi,Point(-174.003 -15.379)
http://www.wikidata.org/entity/Q23925896,Witori,Point(150.516 -5.576)
http://www.wikidata.org/entity/Q22471887,Cerro Toloncha,Point(-67.975 -23.938333333)
http://www.wikidata.org/entity/Q23925878,Stepovak Bay 2,Point(-160.041 55.913)
http://www.wikidata.org/entity/Q23925883,Seamount X,Point(144.02 13.25)
http://www.wikidata.org/entity/Q23925915,Gallego,Point(159.73 -9.35)
http://www.wikidata.org/entity/Q21839453,Volcán del Manantial,Point(-67.9967 -26.7167)
http://www.wikidata.org/entity/Q23925873,Toroeng Prong,Point(108.0 14.93)
http://www.wikidata.org/entity/Q22428792,Q22428792,Point(-71.64875 -38.31458)
http://www.wikidata.org/entity/Q23925912,Lolo,Point(150.509 -5.466)
http://www.wikidata.org/entity/Q23925906,North Vate,Point(168.353 -17.47)
http://www.wikidata.org/entity/Q23925868,Craters of the Moon,Point(-113.5 43.42)
http://www.wikidata.org/entity/Q21841864,Volcán Dolo,Point(-68.733333333 -36.316666666)
http://www.wikidata.org/entity/Q23925897,"Uwayrid, Harrat",Point(37.25 27.08)
http://www.wikidata.org/entity/Q21841275,Cerro Cono Fontana,Point(-71.438055555 -45.025277777)
http://www.wikidata.org/entity/Q21842105,Volcán El Jinete,Point(-69.6032 -36.5985)
http://www.wikidata.org/entity/Q23925900,Tavui,Point(152.2 -4.12)
http://www.wikidata.org/entity/Q21845966,Volcán Auvernia,Point(-68.18 -48.4494)
http://www.wikidata.org/entity/Q23925887,Odamoisan,Point(147.918 45.028)
http://www.wikidata.org/entity/Q23925891,Mono Lake Volcanic Field,Point(-119.03 38.0)
http://www.wikidata.org/entity/Q21849955,Cerro Negro,Point(-67.29 -27.314166666)
http://www.wikidata.org/entity/Q22428774,Volcán Tatio,Point(-68.011944444 -22.431944444)
http://www.wikidata.org/entity/Q23925901,Suretamatai,Point(167.47 -13.8)
http://www.wikidata.org/entity/Q23925862,Malintang,Point(99.67 0.47)
http://www.wikidata.org/entity/Q23925909,"Marha, Jabal el-",Point(44.236 15.245)
http://www.wikidata.org/entity/Q22428732,Q22428732,Point(-72.0599 -40.3609)
http://www.wikidata.org/entity/Q23875755,Pichincha Volcano,Point(-78.61263 -0.17082)
http://www.wikidata.org/entity/Q22428651,Q22428651,Point(-72.445555555 -42.799166666)
http://www.wikidata.org/entity/Q23925890,NW Eifuku,Point(144.043 21.485)
http://www.wikidata.org/entity/Q23737041,Cerro Santa María,Point(-85.317222222 10.810555555)
http://www.wikidata.org/entity/Q23925860,Kita-Bayonnaise,Point(139.85 32.1)
http://www.wikidata.org/entity/Q23925880,Stepovak Bay 4,Point(-159.954 55.954)
http://www.wikidata.org/entity/Q21839037,Volcanes Los Callos,Point(-69.613888888 -36.645555555)
http://www.wikidata.org/entity/Q23925875,Tana,Point(-169.77 52.83)
http://www.wikidata.org/entity/Q23925867,Black Butte Crater Lava Field,Point(-114.352 43.183)
http://www.wikidata.org/entity/Q21845442,Cerro Alto del Volcán,Point(-67.2853 -27.396)
http://www.wikidata.org/entity/Q21840453,Volcán del Hoyo,Point(-69.1 -36.15)
http://www.wikidata.org/entity/Q22474270,Cerros de Punguichay,Point(-72.2154 -39.4784)
http://www.wikidata.org/entity/Q23925916,Garua Harbour,Point(150.07 -5.3)
http://www.wikidata.org/entity/Q23735267,El Viejo Volcano,Point(-84.328888888 10.26)
http://www.wikidata.org/entity/Q23649937,Choquelimpie,Point(-69.27833333 -18.30527778)
http://www.wikidata.org/entity/Q21839237,Los Volcanes,Point(-69.5175 -36.4285)
http://www.wikidata.org/entity/Q23925874,Tlevak Strait-Suemez Is.,Point(-133.3 55.25)
http://www.wikidata.org/entity/Q23925953,"Blanca, Laguna",Point(-70.37 -39.02)
http://www.wikidata.org/entity/Q23925964,Northern EPR-Segment RO3,Point(-105.43 15.83)
http://www.wikidata.org/entity/Q25177350,Q25177350,Point(-91.7 14.816666666)
http://www.wikidata.org/entity/Q23925920,Kana Keoki,Point(157.03 -8.75)
http://www.wikidata.org/entity/Q25280963,Q25280963,Point(-88.7892 14.2567)
http://www.wikidata.org/entity/Q23925936,Northern EPR-Segment RO2,Point(-105.32 16.55)
http://www.wikidata.org/entity/Q24032150,Q24032150,Point(40.233333333 13.766666666)
http://www.wikidata.org/entity/Q23925963,Reykjanes (volcanic system),Point(-22.6579 63.8373)
http://www.wikidata.org/entity/Q25177770,Q25177770,Point(-90.583333333 14.466666666)
http://www.wikidata.org/entity/Q23925921,Koranga,Point(146.708 -7.33)
http://www.wikidata.org/entity/Q25276004,Q25276004,Point(-86.7058 15.1658)
http://www.wikidata.org/entity/Q23984553,Caldera de las Cañadas,Point(-16.58333 28.23333)
http://www.wikidata.org/entity/Q25175554,Q25175554,Point(-89.366666666 14.633333333)
http://www.wikidata.org/entity/Q23925924,Dawson Strait Group,Point(150.88 -9.62)
http://www.wikidata.org/entity/Q26252980,Puy Giroux,Point(3.076388888 45.704722222)
http://www.wikidata.org/entity/Q23925952,Vestmannaeyjar,Point(-20.266 63.416)
http://www.wikidata.org/entity/Q23925933,Jackson Segment,Point(-127.05 42.15)
http://www.wikidata.org/entity/Q23925937,North Gorda Ridge Segment,Point(-126.78 42.67)
http://www.wikidata.org/entity/Q24067930,Unnamed volcanic shield,Point(158.52 52.92)
http://www.wikidata.org/entity/Q23925934,Kaena,Point(-158.772 21.822)
http://www.wikidata.org/entity/Q25182350,Q25182350,Point(-90.2803 14.1661)
http://www.wikidata.org/entity/Q23925918,Hydrographers Range,Point(148.61666667 -9.0)
http://www.wikidata.org/entity/Q23925943,Veteran,Point(109.05 9.83)
http://www.wikidata.org/entity/Q23944162,Audili,Point(39.909722222 14.9325)
http://www.wikidata.org/entity/Q25182146,Q25182146,Point(-91.516666666 14.8)
http://www.wikidata.org/entity/Q27015522,Fagradalsfjall,Point(-22.283396885 63.889216316)
http://www.wikidata.org/entity/Q23947663,Dola,Point(39.756388888 15.072777777)
http://www.wikidata.org/entity/Q24031049,Egreri,Point(40.8151 12.5648)
http://www.wikidata.org/entity/Q24070567,Unnamed volcano,Point(161.75 55.92)
http://www.wikidata.org/entity/Q23925966,Infiernillo,Point(-69.9 -35.123)
http://www.wikidata.org/entity/Q24044811,Unnamed volcano,Point(147.78 -3.03)
http://www.wikidata.org/entity/Q23925930,East Blanco Depression,Point(-129.879 44.267)
http://www.wikidata.org/entity/Q25182256,Q25182256,Point(-91.655 14.79)
http://www.wikidata.org/entity/Q26271087,Q26271087,Point(3.368055555 43.304444444)
http://www.wikidata.org/entity/Q23925928,CoAxial Segment,Point(-129.58 46.52)
http://www.wikidata.org/entity/Q23925923,Crater Mountain,Point(145.091 -6.581)
http://www.wikidata.org/entity/Q23925965,Meullin,Point(-73.05 -45.22)
http://www.wikidata.org/entity/Q23925949,Pico Fracture Zone,Point(-38.08 38.75)
http://www.wikidata.org/entity/Q24032606,Q24032606,Point(40.25 11.733)
http://www.wikidata.org/entity/Q23925950,Romanche Fracture Zone,Point(-19.596 -0.433)
http://www.wikidata.org/entity/Q24024354,Montañón Negro,Point(-15.61114 28.02994)
http://www.wikidata.org/entity/Q24030129,Gabuli,Point(40.266666666 13.666666666)
http://www.wikidata.org/entity/Q24067947,Unnamed pyroclastic cone,Point(37.67 5.65)
http://www.wikidata.org/entity/Q24031749,Chebrit Ale,Point(40.133333333 13.966666666)
http://www.wikidata.org/entity/Q25283004,Q25283004,Point(-84.9342 14.9792)
http://www.wikidata.org/entity/Q23925956,Galapagos Rift,Point(-86.15 0.792)
http://www.wikidata.org/entity/Q23979795,Monte Roja,Point(-13.856666666 28.868333333)
http://www.wikidata.org/entity/Q25182270,Q25182270,Point(-90.6 14.383333333)
http://www.wikidata.org/entity/Q25422826,Q25422826,Point(178.866666666 52.95)
http://www.wikidata.org/entity/Q25180068,Q25180068,Point(-90.583333333 14.383333333)
http://www.wikidata.org/entity/Q23925929,Cobb Segment,Point(-129.33 46.88)
http://www.wikidata.org/entity/Q23925940,Yavinsky,Point(156.629 51.533)
http://www.wikidata.org/entity/Q25177627,Q25177627,Point(-90.6 14.45)
http://www.wikidata.org/entity/Q23925951,Tjornes Fracture Zone,Point(-17.118 66.309)
http://www.wikidata.org/entity/Q24070564,Unnamed volcano,Point(-68.27 -25.1)
http://www.wikidata.org/entity/Q25177439,Q25177439,Point(-90.583333333 14.45)
http://www.wikidata.org/entity/Q25161950,Q25161950,Point(25.3889 36.36)
http://www.wikidata.org/entity/Q25164419,Q25164419,Point(25.396111111 36.404444444)
http://www.wikidata.org/entity/Q25181918,Q25181918,Point(-90.0364 14.4753)
http://www.wikidata.org/entity/Q23944164,Darkot,Point(39.8246 14.9334)
http://www.wikidata.org/entity/Q25182251,Q25182251,Point(-90.6 14.4)
http://www.wikidata.org/entity/Q23925954,Chiles-Cerro Negro,Point(-77.938 0.817)
http://www.wikidata.org/entity/Q23925959,Southern EPR-Segment K,Point(-113.206 -17.436)
http://www.wikidata.org/entity/Q25277046,Q25277046,Point(-88.383333333 14.833333333)
http://www.wikidata.org/entity/Q25179632,Q25179632,Point(-89.8842 14.3167)
http://www.wikidata.org/entity/Q23944150,Fafah Le,Point(39.903888888 14.903333333)
http://www.wikidata.org/entity/Q23925932,Escanaba Segment,Point(-127.5 40.98)
http://www.wikidata.org/entity/Q23944163,Lubak Garo,Point(39.887222222 14.928611111)
http://www.wikidata.org/entity/Q25177859,Q25177859,Point(-89.75 14.55)
http://www.wikidata.org/entity/Q23983099,Montaña Rajada,Point(-17.877777777 28.612222222)
http://www.wikidata.org/entity/Q23925944,Uratman,Point(152.25 47.12)
http://www.wikidata.org/entity/Q23925962,Southern EPR-Segment I,Point(-113.42 -18.53)
http://www.wikidata.org/entity/Q23944161,Ambano,Point(39.901388888 14.911944444)
http://www.wikidata.org/entity/Q26857904,Mount Balut,Point(125.374444444 5.398611111)
http://www.wikidata.org/entity/Q25177591,Q25177591,Point(-89.726666666 14.211944444)
http://www.wikidata.org/entity/Q23925958,Udintsev Transform,Point(-143.373 -56.153)
http://www.wikidata.org/entity/Q25177431,Cerro La Mariposa,Point(-90.616666666 14.466666666)
http://www.wikidata.org/entity/Q23944166,Fafah Le,Point(39.827222222 14.993055555)
http://www.wikidata.org/entity/Q23925961,Southern EPR-Segment J,Point(-113.35 -18.175)
http://www.wikidata.org/entity/Q23925955,Crater Basalt Volcanic Field,Point(-70.194 -42.018)
http://www.wikidata.org/entity/Q23925948,East Gakkel Ridge at 85 E,Point(85.25 85.608)
http://www.wikidata.org/entity/Q23925938,Macdonald,Point(-140.25 -28.98)
http://www.wikidata.org/entity/Q23925939,Yufu-Tsurumi,Point(131.39 33.282)
http://www.wikidata.org/entity/Q23925927,Cleft Segment,Point(-130.3 44.83)
http://www.wikidata.org/entity/Q23925919,"Ithnayn, Harrat",Point(40.2 26.58)
http://www.wikidata.org/entity/Q24032602,Korath,Point(35.88389 5.10028)
http://www.wikidata.org/entity/Q24044824,Unnamed volcano,Point(164.58 -73.45)
http://www.wikidata.org/entity/Q23925957,Yonemaru-Sumiyoshiike,Point(130.592 31.771)
http://www.wikidata.org/entity/Q25180030,Q25180030,Point(-90.0 14.3)
http://www.wikidata.org/entity/Q25248146,Argo Point,Point(-60.92 -66.25)
http://www.wikidata.org/entity/Q25422827,Q25422827,Point(178.816666666 52.1)
http://www.wikidata.org/entity/Q23944160,Gobbay Garo,Point(39.886111111 14.982777777)
http://www.wikidata.org/entity/Q23925942,West Valley Segment,Point(-128.64 48.78)
http://www.wikidata.org/entity/Q24067933,Unnamed,Point(158.3 52.88)
http://www.wikidata.org/entity/Q23925922,Lobster,Point(-176.283 -15.333)
http://www.wikidata.org/entity/Q23986019,Montaña de Ajódar,Point(-15.64058 28.1517)
http://www.wikidata.org/entity/Q25407011,Volcán de Sanaré,Point(-69.587222222 9.76)
http://www.wikidata.org/entity/Q23944165,Kara Allumta,Point(39.81 14.965555555)
http://www.wikidata.org/entity/Q23925941,Wapi Lava Field,Point(-113.22 42.88)
http://www.wikidata.org/entity/Q23941545,Daghil Liddola,Point(41.239444444 13.787222222)
http://www.wikidata.org/entity/Q27778422,Volcan Cerro Blanco,Point(-109.525833333 29.603055555)
http://www.wikidata.org/entity/Q27800868,Q27800868,Point(-113.448333333 31.983611111)
http://www.wikidata.org/entity/Q30666957,Grefenburg,Point(9.7579 51.55694)
http://www.wikidata.org/entity/Q27015522,Fagradalsfjall,Point(-22.2725 63.905)
http://www.wikidata.org/entity/Q31444321,Minokol,Point(124.65 9.216666666)
http://www.wikidata.org/entity/Q27840820,Volcán Seco,Point(-98.405 19.971111111)
http://www.wikidata.org/entity/Q31445650,Cerro La Perita,Point(-102.20503 19.45579)
http://www.wikidata.org/entity/Q31445536,Kalem,Point(6.61782 50.18587)
http://www.wikidata.org/entity/Q27817805,Q27817805,Point(-112.572777777 27.514166666)
http://www.wikidata.org/entity/Q28155377,Khulugayshi,Point(102.5 52.0)
http://www.wikidata.org/entity/Q31445503,Campana,Point(124.708333333 9.208333333)
http://www.wikidata.org/entity/Q27778587,Q27778587,Point(-99.4622 19.0353)
http://www.wikidata.org/entity/Q31449932,Cerro Las Varas,Point(-102.129166666 19.463888888)
http://www.wikidata.org/entity/Q28155302,Aluchin,Point(165.4 66.1)
http://www.wikidata.org/entity/Q31449920,Cerro El Colorado,Point(-102.16873 19.42476)
http://www.wikidata.org/entity/Q31394849,Puy de Tressous,Point(2.951 45.86299)
http://www.wikidata.org/entity/Q29422025,Puy de Monchier,Point(2.94871 45.74724)
http://www.wikidata.org/entity/Q31449926,Cerro Chino,Point(-102.105833333 19.414722222)
http://www.wikidata.org/entity/Q31393929,Puy de Laschamps,Point(2.95182 45.73417)
http://www.wikidata.org/entity/Q31445508,Butay,Point(124.766388888 9.116388888)
http://www.wikidata.org/entity/Q31449958,Cerro Pario,Point(-102.183888888 19.470277777)
http://www.wikidata.org/entity/Q30936458,Mount Aono,Point(131.798055555 34.4625)
http://www.wikidata.org/entity/Q31449891,Cerro El Cohetero,Point(-102.3327 19.27184)
http://www.wikidata.org/entity/Q30624023,Pastos Grandes,Point(-67.833333333 -21.75)
http://www.wikidata.org/entity/Q31445670,Cerro El Costillón,Point(-102.301944444 19.303333333)
http://www.wikidata.org/entity/Q27780103,Volcán San Juan,Point(-104.97382 21.47287)
http://www.wikidata.org/entity/Q28493689,puy de Clierzou,Point(2.959722222 45.794722222)
http://www.wikidata.org/entity/Q31445676,Cerro El Chupadero,Point(-102.29017 19.31014)
http://www.wikidata.org/entity/Q28493656,Montaña Timbaiba,Point(-13.643 29.06017)
http://www.wikidata.org/entity/Q27800864,Q27800864,Point(-113.770833333 31.987777777)
http://www.wikidata.org/entity/Q31449952,Cerro Tumbiscatillo,Point(-102.172777777 19.464722222)
http://www.wikidata.org/entity/Q31394856,Puy de Fraisse,Point(2.96252 45.80463)
http://www.wikidata.org/entity/Q31449987,Sopka Obor,Point(134.794722222 47.415555555)
http://www.wikidata.org/entity/Q27844003,Cerro Pizarro,Point(-97.437777777 19.508888888)
http://www.wikidata.org/entity/Q28827904,Nevado Tres Cruces Central,Point(-68.786472222 -27.068638888)
http://www.wikidata.org/entity/Q31450005,Cerro Mancira,Point(-103.5226 18.5331)
http://www.wikidata.org/entity/Q27785775,Cerro Copitiro,Point(-102.052222222 19.486111111)
http://www.wikidata.org/entity/Q31445638,Volcán El Tezontle,Point(-104.084444444 24.130555555)
